0,0,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,
0,0.02,0.9,1.122,0.877253448,1.1,0.9,1.1746552,0.9,1.12204,0.89509086,1.104,0.9,1.2401484,0.9,1.12204,0.895002876,1.104,0.9,1.3204128,0.222,0.222747,0.274655,0.22204,0.208909,0.340148,0.22204,0.208997,0.420413,1.47475e-20,3.71099e-20,2.38036e-19,1.75064e-20,6.17823e-20,2.24655e-19,1.21325e-20,4.82243e-20,2.45323e-19,
0.02,0.04,0.917777783530339,1.143443966890705,0.853792574691862,1.081415784300373,0.938585267274898,1.224560099463335,0.917957147387823,1.144128416306988,0.889377378101575,1.106097474385713,0.994889028202672,1.35254524697935,0.917956338388106,1.144121643208259,0.888972476436747,1.105654181000196,1.063267839291023,1.507605823291055,0.225666,0.227623,0.285975,0.226171,0.21672,0.357656,0.226165,0.216682,0.444338,3.13006e-20,8.16703e-20,5.15777e-19,3.74967e-20,1.37404e-19,4.89001e-19,2.64167e-20,1.09623e-19,5.35841e-19,
0.04,0.06,0.935102901600126,1.164480924302821,0.829741317064175,1.061742635671141,0.972534377711271,1.26849672390022,0.935817441081781,1.166237675587034,0.882746661564675,1.106842449110418,1.082569832606034,1.456154872454739,0.935811082966953,1.166213552474111,0.881818829104913,1.105706496227791,1.215917264031789,1.682302840719762,0.229378,0.232001,0.295962,0.23042,0.224096,0.373585,0.230402,0.223888,0.466386,1.4263e-15,6.7687e-19,5.58096e-17,6.25975e-20,5.94728e-19,4.95844e-17,1.88074e-15,9.4717e-19,7.12636e-17,
0.06,0.08,0.951964382755582,1.185090242196978,0.805192036697967,1.041095105451235,1.002101180067508,1.30678840894858,0.953564736511476,1.188338627522619,0.875244798846428,1.106293073167674,1.163383155280633,1.551393049624114,0.95354365468569,1.18828434176785,0.873602344884661,1.104474716312873,1.358416387866499,1.845056777945135,0.233126,0.235903,0.304687,0.234774,0.231048,0.38801,0.234741,0.230872,0.48664,1.42634e-15,2.31773e-18,1.11304e-16,1.17335e-19,3.05375e-18,9.88807e-17,1.88079e-15,4.07345e-18,1.42178e-16,
0.08,0.1,0.968353009219688,1.205253568982929,0.780231822721402,1.019581669701143,1.027529968140032,1.339746399348824,0.971183640316866,1.210407885454768,0.866916305835526,1.104948859735574,1.237656945641871,1.63866008115923,0.971134544234627,1.210309873300873,0.864381161139702,1.102831542075737,1.491215747294993,1.996399949765328,0.236901,0.23935,0.312216,0.239224,0.238033,0.401003,0.239175,0.23845,0.505184,1.42642e-15,4.88664e-18,1.6332e-16,2.37403e-19,7.27794e-18,1.45566e-16,1.88093e-15,9.24904e-18,2.09412e-16,
0.1,0.12,0.984261216645947,1.224954708828019,0.754942691750667,0.997304957276184,1.049055725883408,1.367670160528915,0.988659486541142,1.232420026493259,0.857804182716963,1.102975285084822,1.305706757456466,1.718341270706404,0.98856527244698,1.232248609616336,0.854211226270138,1.099746138539493,1.614748892712795,2.136844740638917,0.240693,0.242362,0.318614,0.243761,0.245171,0.412635,0.243683,0.245535,0.522096,1.42656e-15,8.32514e-18,2.12228e-16,4.57109e-19,1.31648e-17,1.90023e-16,1.88118e-15,1.63669e-17,2.73522e-16,
0.12,0.14,0.999682997639103,1.244179503651195,0.729401782791919,0.974361971831172,1.066904370575471,1.390847687392224,1.005978313670109,1.254343792276974,0.847949968225174,1.099828282025144,1.367836136113968,1.790807383282662,1.005818352172536,1.254071606057292,0.843146380860609,1.095289468929825,1.729432961528279,2.266884265266157,0.244497,0.24496,0.323943,0.248365,0.251878,0.422971,0.248253,0.252143,0.537451,1.42677e-15,1.2581e-17,2.58366e-16,8.08832e-19,2.06245e-17,2.32601e-16,1.88159e-15,2.5336e-17,3.35016e-16,
0.14,0.16,1.01461380895137,1.26291571967312,0.703681547134887,0.950844307826776,1.081292993785011,1.40955581002964,1.023126842476835,1.276155105947041,0.837393791419556,1.095560192014973,1.424336996305257,1.856471621307867,1.022877251563495,1.275751408145474,0.831238435567274,1.089529891618564,1.83566923384479,2.386993009738261,0.248302,0.247163,0.328263,0.253028,0.258166,0.432135,0.252874,0.258291,0.551324,1.42708e-15,1.76076e-17,3.02042e-16,1.32326e-18,2.95788e-17,2.73617e-16,1.8822e-15,3.608e-17,3.94355e-16,
0.16,0.18,1.029050482262955,1.281152938394824,0.677849933274514,0.9268383606121,1.08993285888009,1.424060496101328,1.040092454632566,1.297831050359047,0.826174421109696,1.090221686024745,1.475489990252439,1.91562442056633,1.039726358715315,1.297261996151507,0.818537245881119,1.082533257325792,1.933843671183583,2.497627453752037,0.252102,0.248988,0.334128,0.257739,0.264047,0.440134,0.257536,0.263996,0.563784,1.4275e-15,2.33638e-17,3.43543e-16,2.02961e-18,3.99602e-17,3.13359e-16,1.88304e-15,4.85357e-17,4.51962e-16,
0.18,0.2,1.042991138456065,1.298882451879216,0.651970566902311,0.902425530661769,1.095678899384931,1.434617149656159,1.05686317204701,1.319349829160925,0.814329313051254,1.083861823901384,1.52156486663678,1.96858687465097,1.056350947607793,1.31857873172604,0.805090783899239,1.074363002372917,2.024327438711839,2.599226674376534,0.255891,0.250455,0.338938,0.262487,0.269533,0.447022,0.262228,0.269272,0.574899,1.42803e-15,2.98128e-17,3.83129e-16,2.95584e-18,5.17106e-17,3.52094e-16,1.88415e-15,6.26521e-17,5.08223e-16,
0.2,0.22,1.056435105292069,1.316097162211711,0.626102926013973,0.87768242204923,1.098729294255474,1.44147090617822,1.073427636903162,1.34069072925626,0.801894655027393,1.076528110938735,1.562820820373203,2.015676175462237,1.072737145293948,1.339678306508705,0.790945207230186,1.065080238153779,2.107477411428611,2.692212931847976,0.259662,0.251579,0.342742,0.267263,0.274633,0.452855,0.266941,0.274135,0.584736,1.4287e-15,3.69227e-17,4.21041e-16,4.12882e-18,6.47811e-17,3.90063e-16,1.88555e-15,7.83893e-17,5.63493e-16,
