0,0,0.2,0.3,-0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.199999999999889,0.350000000000121,-0.140000000000001,0.100000000000001,-0.000000000341336,0.075216517483273,-0.00000000226198,0.009375002253682,-0.000000006673484,0.000781256805582,-0.000000011919627,0.000048839622871,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.3286e-13,1.66738e-15,6.78904e-10,4.51566e-09,1.34791e-08,2.34175e-08,
0.05,0.1,0.247581290981806,0.383306903687643,-0.167311522279719,0.060983539600699,0.049808922416714,0.137627529888116,0.005748594554084,0.030333554646987,0.000459781497785,0.004684945424057,0.000028022694392,0.000558705788084,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530683,4.69433e-13,2.46701e-13,5.29123e-10,3.38812e-09,9.64242e-09,1.57406e-08,
0.1,0.15,0.290634623460685,0.413444236423049,-0.193291045900102,0.023869934429024,0.098595126809064,0.19359828190188,0.021141562638808,0.059838246781058,0.003249574656101,0.013473331975448,0.000386518207593,0.002375833319933,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198932,7.12241e-13,4.95649e-13,4.12423e-10,2.53686e-09,6.85803e-09,1.04366e-08,
0.15,0.2,0.329590889658701,0.44071362276186,-0.218003533202331,-0.011433618859567,0.145633689580766,0.243699903974969,0.043730528923897,0.094602874889558,0.009697309819708,0.027587523371872,0.001688083921611,0.006353787735723,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,9.63886e-13,7.51163e-13,3.21757e-10,1.89786e-09,4.86096e-09,6.86042e-09,
0.2,0.25,0.364839976981617,0.465387983888114,-0.241510778276823,-0.045015397537092,0.190450553609925,0.288610986518411,0.07147858730554,0.132578596315676,0.020343751525107,0.046682722562537,0.00460736874278,0.013148866340995,0.100548,0.196495,0.0981604,0.0611,0.026339,0.0085415,1.22707e-12,1.01598e-12,2.51219e-10,1.41722e-09,3.42422e-09,4.43464e-09,
0.25,0.3,0.396734670142987,0.4877142691013,-0.263871561480643,-0.076959373542214,0.232758422999996,0.328918984391578,0.102717076373812,0.171527970413536,0.035202745518352,0.070064441862326,0.009724592869775,0.02317269255588,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,1.50465e-12,1.29296e-12,1.96431e-10,1.05698e-09,2.39963e-09,2.82419e-09,
0.3,0.35,0.425594181952147,0.507915927367957,-0.285141796419012,-0.107345423453816,0.272407657812296,0.365134764456564,0.136099536542596,0.210287481249629,0.053953937255293,0.096859601496829,0.017453180325095,0.036557927209905,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191047,1.79963e-12,1.58508e-12,1.53889e-10,7.87116e-10,1.67048e-09,1.76097e-09,
0.35,0.4,0.451707348103301,0.526195143674029,-0.305374669758449,-0.136249528224063,0.309348772526086,0.398740310012196,0.17055638141119,0.248055712620375,0.076082708982218,0.126303303013859,0.028019701658783,0.053219839790865,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252001,2.11523e-12,1.89552e-12,1.20885e-10,5.85179e-10,1.15319e-09,1.06422e-09,
0.4,0.45,0.475335517940227,0.542734862560163,-0.324620774221136,-0.163743963170356,0.343603900910761,0.428869085483706,0.205252376019878,0.284504856775146,0.100979431389249,0.157441862266334,0.041474320272137,0.072912764647207,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314384,2.45488e-12,2.22767e-12,9.53377e-11,4.34584e-10,7.89706e-10,6.29841e-10,
0.45,0.5,0.496715170128355,0.557700619092163,-0.342928235093079,-0.189897478701269,0.375245180083099,0.455807750265237,0.23954803909515,0.319121401297279,0.128007793502029,0.189499402795508,0.057717159950793,0.095237548192616,0.0609854,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,2.82232e-12,2.58515e-12,7.56036e-11,3.22464e-10,5.35498e-10,4.57212e-10,
0.5,0.55,0.516060279412734,0.571242195591568,-0.36034283056239,-0.214775472228388,0.404378465444925,0.479931326145869,0.27296544142407,0.351615746032059,0.156549982491667,0.221835962684893,0.076531161062905,0.119787135324647,0.0551819,0.145567,0.0755529,0.0786503,0.065286,0.043256,3.22157e-12,2.97187e-12,6.04098e-11,2.39186e-10,3.58815e-10,3.23464e-10,
0.55,0.6,0.533564458149197,0.583495120707462,-0.376908106188603,-0.238440151693895,0.431131145027511,0.501563343821508,0.305158459489153,0.382057811796255,0.186034819331823,0.253923130718423,0.097615600060405,0.146065653216432,0.0499307,0.138468,0.0704322,0.0768994,0.0678883,0.0484501,3.65704e-12,3.39209e-12,4.87732e-11,1.77596e-10,2.37546e-10,2.24006e-10,
0.6,0.65,0.549402894041897,0.594582025832758,-0.39266548378925,-0.260950691122834,0.455643099145776,0.520984238542868,0.335887291252744,0.410768026646182,0.21595358719075,0.285344462691996,0.120616924405352,0.173558528655653,0.0451791,0.131715,0.0653411,0.0748807,0.0693909,0.0529416,4.13351e-12,3.85043e-12,3.99245e-11,1.32221e-10,1.55134e-10,1.50867e-10,
0.65,0.7,0.563734103480729,0.604613872440386,-0.407654365015987,-0.282363378588992,0.478060066813079,0.538438173582938,0.364996898481499,0.437192657170832,0.245867180874667,0.315947524760544,0.145155210231686,0.201809481052926,0.0408798,0.125291,0.0603781,0.0721958,0.0700803,0.0566543,4.65625e-12,4.35194e-12,3.3268e-11,9.89666e-11,9.98624e-11,9.79183e-11,
0.7,0.75,0.576701518026643,0.613691062623017,-0.421912229879242,-0.302731756964403,0.498528847807789,0.554138612174314,0.392398970939459,0.461427294382402,0.27540731977551,0.345279142379922,0.170845621694422,0.230401191056004,0.0369895,0.11918,0.0556098,0.0690283,0.0698718,0.0595556,5.23104e-12,4.90215e-12,2.83442e-11,7.47919e-11,8.2618e-11,8.72663e-11,
0.75,0.8,0.588434919922913,0.621904443950946,-0.435474730467766,-0.322106757804417,0.517193899297757,0.568272890219513,0.418056986545226,0.483590516407373,0.304273867553493,0.373173706106735,0.19731491127681,0.25896400490344,0.0334695,0.113368,0.051079,0.0655335,0.0688998,0.0616491,5.86422e-12,5.50714e-12,2.47965e-11,5.73949e-11,6.89526e-11,7.61216e-11,
0.8,0.85,0.599051740999448,0.629336218705118,-0.448375780097424,-0.340536828703119,0.534194986833809,0.581005988602852,0.441973950323886,0.503813472148991,0.332229756041962,0.399885390689636,0.224213377973667,0.287179994019534,0.0302845,0.107839,0.046811,0.0618395,0.0676556,0.0629666,6.56281e-12,6.17361e-12,2.23508e-11,4.50644e-11,5.75977e-11,6.44167e-11,
0.85,0.9,0.608658237970021,0.636060766585177,-0.46064763811215,-0.358068054437548,0.549665627790851,0.59248366206434,0.464182421394961,0.522232526782989,0.359094590365806,0.425028077420387,0.25122288908931,0.314870549393649,0.0274025,0.10258,0.042818,0.0580501,0.0659335,0.0636477,7.33456e-12,6.90894e-12,2.07971e-11,3.65259e-11,4.84898e-11,5.37245e-11,
