0,0,0.2,0.3,-0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.199999999999889,0.350000000000121,-0.140000000000001,0.100000000000001,-0.000000000341336,0.075216517483273,-0.00000000226198,0.009375002253682,-0.000000006673484,0.000781256805582,-0.000000011919627,0.000048839622871,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.3286e-13,1.66738e-15,6.78904e-10,4.51566e-09,1.34791e-08,2.34175e-08,
0.05,0.1,0.247577531538749,0.383311039075009,-0.167319821886907,0.060991443988482,0.049808049308105,0.137629124747229,0.005748485922459,0.030333921870169,0.000459766071295,0.004685012700546,0.000028010230604,0.000558729967195,0.135734,0.228311,0.0878211,0.0245854,0.00422525,0.00053072,2.10717e-13,1.58619e-15,5.2877e-10,3.38796e-09,9.64274e-09,1.57414e-08,
0.1,0.15,0.290631221775963,0.413447978276248,-0.193298940730651,0.023877453315246,0.098593657118846,0.193600234720693,0.021141211794902,0.059838903649444,0.00324951232274,0.013473495348949,0.000386500591664,0.002375876351329,0.122817,0.217176,0.0950066,0.0386977,0.010224,0.00198938,4.24794e-13,2.23316e-13,4.12016e-10,2.53658e-09,6.85808e-09,1.04369e-08,
0.15,0.2,0.291910613638778,0.482161926383783,-0.309937826609119,0.076122851051619,0.122876570165205,0.270238205407645,0.035834499961343,0.10621611762647,0.007799444410428,0.031284819864376,0.001340522604066,0.007239426376866,0.190251,0.386061,0.147362,0.0703816,0.0234854,0.0058989,3.38645e-13,2.86377e-15,6.43554e-10,3.80975e-09,9.69126e-09,1.34994e-08,
0.2,0.25,0.330745453316865,0.502891959919346,-0.328961383286069,0.038270892947867,0.164812132517091,0.316363433445977,0.059933669073629,0.147823060389085,0.016695107984073,0.052499101819395,0.003723926758073,0.014886737393172,0.172147,0.367232,0.151551,0.0878894,0.035804,0.0111628,6.82691e-13,3.59193e-13,5.01717e-10,2.8437e-09,6.82472e-09,8.72432e-09,
0.25,0.3,0.304722459068805,0.588927701282916,-0.511978198577862,0.159332661788409,0.151843888501279,0.413042788061069,0.058408455446053,0.225785204375628,0.01794811961901,0.094397913593188,0.004547336697444,0.031851447161983,0.284205,0.671311,0.261199,0.167377,0.0764498,0.0273041,5.46934e-13,5.15409e-15,7.78534e-10,4.22414e-09,9.48379e-09,1.08987e-08,
0.3,0.35,0.342338090455942,0.599497628013788,-0.521148130039917,0.117422513327945,0.190063172523747,0.447707151549097,0.083482227536224,0.271237072665242,0.029726039083947,0.128226662243727,0.008807162538295,0.049529527891692,0.25716,0.638571,0.257644,0.187755,0.0985006,0.0407224,1.10259e-12,5.80623e-13,6.07151e-10,3.14009e-09,6.5856e-09,6.74938e-09,
0.35,0.4,0.276483611387292,0.718941254061662,-0.827663985937861,0.366112050387755,0.119504876668412,0.592933725340997,0.032992301919822,0.400780373313285,0.003296340923479,0.215723565198123,-0.002006763752654,0.094708788450984,0.442458,1.19378,0.473429,0.367788,0.212427,0.0967156,8.88226e-13,9.28948e-15,9.41648e-10,4.64116e-09,9.01445e-09,7.99926e-09,
0.4,0.45,0.31678652443132,0.717138755419959,-0.821437739873603,0.31411715214409,0.158945642548388,0.620151149080556,0.056668740286148,0.44385019293463,0.012520155167148,0.261691667250451,0.00016227603192,0.12648575168065,0.400352,1.13555,0.461206,0.387181,0.249172,0.126323,1.79062e-12,9.43811e-13,7.34694e-10,3.43349e-09,6.1432e-09,4.66485e-09,
