0,0,14.999000000000001,15.000999999999999,14.999000000000001,15.000999999999999,35.999000000000002,36.000999999999998,0.002,0.002,0.002,0,0,0,
0,0.003,14.992843385566161,15.001060120162697,14.58582480580502,15.001000013488902,35.998999922973958,36.388094841097683,0.00821673,0.415175,0.389095,1.94537e-07,4.72878e-07,5.15024e-07,
0.003,0.006,14.974502714481483,14.994907338647876,14.158011291354633,14.588186485326258,36.375076149082403,36.742473986440061,0.0204046,0.430175,0.367398,1.83412e-07,5.13871e-07,4.70997e-07,
0.006,0.009,14.94385986881325,14.976568276548722,13.716774956250948,14.160521535520223,36.728796170654277,37.073491059764621,0.0327084,0.443747,0.344695,3.65292e-07,7.45795e-07,6.22083e-07,
0.009,0.012,14.900900990904018,14.945927546580416,13.26360662315486,13.719428278536851,37.059224033356593,37.380330115717108,0.0450266,0.455822,0.321106,1.55262e-07,5.75028e-07,3.63952e-07,
0.012,0.015,14.84565743774179,14.902972852077312,12.800055409183319,13.266396353937674,37.365547991004199,37.662301745100613,0.0573154,0.466341,0.296754,3.04513e-07,7.62459e-07,4.74229e-07,
0.015,0.018,14.778213445355586,14.847739071717381,12.32771050439783,12.802973834294225,37.647081703577435,37.918852573272567,0.0695256,0.475263,0.271771,1.21831e-07,6.04012e-07,2.38793e-07,
0.018,0.021,14.698694941561598,14.7803043381815,11.848193432822756,12.330748877580547,37.903274184215661,38.149562351325059,0.0816094,0.482555,0.246288,2.32775e-07,7.36464e-07,3.05193e-07,
0.021,0.024,14.607269912650581,14.700794266081809,11.363137934628282,11.851342244795212,38.133706707787887,38.35415201046947,0.0935244,0.488204,0.220445,8.36794e-08,5.95557e-07,1.07858e-07,
0.024,0.027,14.504152113759684,14.609376428151146,10.874183042399393,11.366386849300179,38.33810052661056,38.532476035373286,0.105224,0.492204,0.194376,1.83206e-07,6.7835e-07,2.56521e-07,
0.027,0.03,14.389594848262815,14.506264435472691,10.382952393123652,10.877521379993532,38.516310010196605,38.684528430356103,0.11667,0.494569,0.168218,1.08185e-07,5.72603e-07,2.25372e-07,
0.03,0.033,14.263893984511771,14.391711126008007,9.891049100532641,10.386368984867824,38.668327635634732,38.810431056089953,0.127817,0.49532,0.142103,2.35866e-07,6.66709e-07,3.98201e-07,
