0,0,0.99,1.01,0.99,1.01,0.99,1.01,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,0.99,1.01,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,0.99,1.01,-0,0.0001,0.99,1.01,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,0.99,1.01,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,0.0200001,0.0200001,0.0200001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0.0200001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0.0200001,0.000100001,0.0200001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0.0200001,0.000100001,0.000100001,0.000100001,0.000100001,0.000100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.05,0.1,0.977233105283273,1.01001119893558,0.977233105283273,1.01001119893558,0.989998729219037,1.01000002463908,-1.27078096272193e-06,0.000100024639082632,-1.11985428931057e-05,0.0128668943264186,-1.11985428931057e-05,0.0128668943264186,-2.46387654669316e-08,0.000101270780645557,-2.46387654669316e-08,0.000101270780645557,0.989915575152673,1.01000791655796,-1.62460466646869e-05,0.0128748108843753,-1.26393324318559e-10,0.000100000063702874,-2.47651587912256e-08,0.000101270844348431,-6.37028740397542e-11,0.000100000126393324,-6.37028740397542e-11,0.000100000126393324,-7.91653217499417e-06,0.00018442482131547,-7.91653217499417e-06,0.00018442482131547,0.989997669818552,1.01000014189369,-1.02467136225802e-05,0.000184566715007655,0.989998729217827,1.0100000246401,-1.27084587568808e-06,0.000100024766490797,-1.41868692988221e-07,0.00010233015654626,-1.41868692988221e-07,0.00010233015654626,-2.46397803075567e-08,0.000101270781855649,-2.46397803075567e-08,0.000101270781855649,0.989997428781338,1.01000005957013,-1.43417555138821e-06,0.000102360765982303,-1.30355099825634e-06,0.000101299741958592,-5.95694903784485e-08,0.00010257121802785,-3.06093141009785e-08,0.000101292306736759,-2.89601762774947e-08,0.000101278911291283,0.0327781,0.0327781,0.0200013,0.000101296,0.0128781,0.0128781,0.000101296,0.000101296,0.0200924,0.0128911,0.000100001,0.000101296,0.000100001,0.000100001,0.000192342,0.000192342,0.0200025,0.000194814,0.0200013,0.000101296,0.000102473,0.000102473,0.000101296,0.000101296,0.0200027,0.000103795,0.000102604,0.000102631,0.000101323,0.000101308,2.80937e-05,2.80937e-05,2.90137e-08,2.90137e-08,2.80929e-05,2.80929e-05,2.9013e-08,2.9013e-08,1.29579e-05,4.10507e-05,6.4901e-11,2.90779e-08,6.4901e-11,6.4901e-11,1.29578e-05,1.29578e-05,1.20958e-06,1.41674e-05,2.90161e-08,2.9081e-08,1.20953e-06,1.20953e-06,2.90154e-08,2.90154e-08,1.05789e-07,1.26995e-06,7.43871e-08,1.05787e-07,6.04157e-08,4.53711e-08,
0.1,0.15,0.965188643093523,0.997678758856647,0.965188643093523,0.997678758856647,0.989997490571848,1.01000003653161,-1.27192815100415e-06,9.87990316074043e-05,0.0120712419100966,0.0251613561442668,0.0120712419100966,0.0251613561442668,-4.90309730762028e-08,0.000102521927516676,-4.90309730762028e-08,0.000102521927516676,0.98967579383378,1.00993787992979,0.0119827617218296,0.0249430515562858,-1.91853210436524e-10,0.000100000065503066,-4.92220372245613e-08,0.00010252199223068,-1.28003066281876e-10,0.00010000025435321,-1.28003066281876e-10,0.00010000025435321,6.21076230240075e-05,0.000424218612949218,6.21076230240075e-05,0.000424218612949218,0.98999331315746,1.01000043629994,5.98293178242253e-05,0.00042151214609198,0.989997490567594,1.0100000365345,-1.27205884624038e-06,9.87992872858263e-05,-4.48749918077117e-07,0.000106699292712426,-4.48749918077117e-07,0.000106699292712426,-4.90338607870624e-08,0.000102521931771345,-4.90338607870624e-08,0.000102521931771345,0.989994848603002,1.01000009953164,-8.58366718715108e-07,0.000105493780177628,-1.34135775653966e-06,0.000101314498873081,-1.24530369740402e-07,0.000105176395728869,-6.61861869025473e-08,0.000102618294752576,-5.83963081720505e-08,0.000102558153102189,0.0324902,0.0324902,0.0200026,0.000100071,0.0130902,0.0130902,0.000102571,0.000102571,0.0202621,0.0129603,0.000100001,0.000102572,0.000100001,0.000100001,0.000362111,0.000362111,0.0200072,0.000361683,0.0200026,0.000100072,0.000107149,0.000107149,0.000102571,0.000102571,0.0200053,0.000106353,0.000102656,0.000105301,0.000102685,0.000102617,5.61348e-05,5.61348e-05,5.804e-08,5.804e-08,5.61332e-05,5.61332e-05,5.80387e-08,5.80387e-08,2.63602e-05,8.24934e-05,1.30599e-10,5.81693e-08,1.30599e-10,1.30599e-10,2.63601e-05,2.63601e-05,2.71461e-06,2.90747e-05,5.80457e-08,5.81763e-08,2.71451e-06,2.71451e-06,5.80445e-08,5.80445e-08,2.44951e-07,2.86796e-06,1.4955e-07,2.44949e-07,1.53449e-07,9.15034e-08,
0.15,0.2,0.953434119745296,0.985647117112173,0.953434119745296,0.985647117112173,0.989996267097208,1.01000004849149,-1.27285514032251e-06,9.75884438344446e-05,0.0238617966594385,0.0371569664895811,0.0238617966594385,0.0371569664895811,-7.31790144932486e-08,0.000103757590320371,-7.31790144932486e-08,0.000103757590320371,0.989289588903491,1.0097191550365,0.0235412632913806,0.0365658637699656,-2.5808386931233e-10,0.000100000067312126,-7.34354994037812e-08,0.000103757656033538,-1.9308852409517e-10,0.000100000383860268,-1.9308852409517e-10,0.000100000383860268,0.000277750886545454,0.00081350517277638,0.000277750886545454,0.00081350517277638,0.989985047376429,1.00999899422978,0.000272404345254173,0.000804199464773416,0.989996267088278,1.0100000484971,-1.27305163828449e-06,9.75888277845089e-05,9.61944516576067e-07,0.000114996449554604,9.61944516576067e-07,0.000114996449554604,-7.31846332354576e-08,0.000103757599258755,-7.31846332354576e-08,0.000103757599258755,0.989992196947214,1.01000014119374,7.77388770300163e-07,0.000112506491075939,-1.37831402858859e-06,0.000101313548782024,-1.909943009122e-07,0.000107852853343932,-1.09143550028651e-07,0.000104015485759211,-8.82938874165862e-08,0.000103837473759501,0.032213,0.032213,0.0200038,9.88613e-05,0.0132952,0.0132952,0.000103831,0.000103831,0.0204296,0.0130247,0.000100001,0.000103832,0.000100001,0.000100001,0.000535755,0.000535755,0.020014,0.000531796,0.0200038,9.88619e-05,0.000114035,0.000114035,0.000103831,0.000103831,0.020008,0.00011173,0.000102692,0.000108044,0.000104125,0.000103926,8.34279e-05,8.34279e-05,8.70743e-08,8.6349e-08,8.41194e-05,8.41194e-05,8.70724e-08,8.70724e-08,4.01996e-05,0.000123297,1.97082e-10,8.72695e-08,1.97083e-10,1.97083e-10,4.02034e-05,4.02034e-05,4.51787e-06,4.43671e-05,8.70843e-08,8.65544e-08,4.51772e-06,4.51772e-06,8.70825e-08,8.70825e-08,4.22985e-07,4.77059e-06,2.23606e-07,4.22982e-07,2.84613e-07,1.38381e-07,
0.2,0.25,0.941959192330703,0.973905402710907,0.941959192330703,0.973905402710907,0.989995058609228,1.01000006051526,-1.27356716156526e-06,9.63926916522276e-05,0.0353709025546591,0.0488645024119938,0.0353709025546591,0.0488645024119938,-9.7085259043865e-08,0.000104977960768381,-9.7085259043865e-08,0.000104977960768381,0.988762535032627,1.00935728981623,0.0346752491487865,0.0477596044366474,-3.25075554915815e-10,0.000100000069129773,-9.74079050931301e-08,0.000104978027468649,-2.58949325394198e-10,0.000100000514895107,-2.58949325394198e-10,0.000100000514895107,0.000633613535116612,0.0013465616151119,0.000633613535116612,0.0013465616151119,0.989971116940585,1.00999403940391,0.000621566962659769,0.00132514581792179,0.98999505859399,1.01000006052445,-1.27382947190911e-06,9.63932038553489e-05,5.82956858700219e-06,0.00012901408729615,5.82956858700219e-06,0.00012901408729615,-9.70944669780407e-08,0.00010497797602932,-9.70944669780407e-08,0.00010497797602932,0.989989414309592,1.01000016066967,5.50711549002706e-06,0.000125133849720102,-1.41443171692043e-06,0.00010129727639619,-2.35541233859749e-07,0.000110660561971213,-1.23437683112492e-07,0.00010554404913151,-1.18638699390611e-07,0.000105116675582463,0.0319463,0.0319463,0.0200051,9.76663e-05,0.0134936,0.0134936,0.000105076,0.000105076,0.0205948,0.0130844,0.000100001,0.000105076,0.000100001,0.000100001,0.000712949,0.000712949,0.020023,0.000703579,0.0200051,9.76671e-05,0.000123185,0.000123185,0.000105076,0.000105076,0.0200108,0.000119627,0.000102712,0.000110897,0.000105668,0.000105236,0.000110007,0.000110007,1.16112e-07,1.13954e-07,0.00011205,0.00011205,1.1611e-07,1.1611e-07,5.44644e-05,0.000163472,2.64343e-10,1.16374e-07,2.64343e-10,2.64343e-10,5.44841e-05,5.44841e-05,6.62206e-06,6.0034e-05,1.16128e-07,1.14229e-07,6.62189e-06,6.62189e-06,1.16125e-07,1.16125e-07,6.45338e-07,6.97861e-06,2.96563e-07,6.45334e-07,4.59369e-07,1.85988e-07,
0.25,0.3,0.930754003951009,0.962443262260148,0.930754003951009,0.962443262260148,0.989993864924297,1.01000007259956,-1.27406935062805e-06,9.52115932070942e-05,0.046608505021279,0.0602942287774401,0.046608505021279,0.0602942287774401,-1.20752053915146e-07,0.000106183228197449,-1.20752053915146e-07,0.000106183228197449,0.988100059184995,1.00885769531037,0.0454000753052388,0.0585399703146071,-3.9281927608559e-10,0.000100000070956369,-1.21141592671615e-07,0.000106183295873298,-3.2557630516568e-10,0.000100000647439212,-3.2557630516568e-10,0.000100000647439212,0.00112442793588058,0.00201781756761484,0.00112442793588058,0.00201781756761484,0.989949857528288,1.00998389101861,0.00110037075556673,0.00197711224187589,0.989993864901122,1.01000007261317,-1.27439747368113e-06,9.52122336264179e-05,1.58003153051106e-05,0.000150451138253562,1.58003153051106e-05,0.000150451138253562,-1.20765709072679e-07,0.000106183251419243,-1.20765709072679e-07,0.000106183251419243,0.989986420448114,1.01000009853269,1.52320493777585e-05,0.000144996449708809,-1.44972258758468e-06,0.000101266059401696,-1.9964955963884e-07,0.000113680668756523,-5.68574275573685e-08,0.000107285325350273,-1.49416818773406e-07,0.000106395565714834,0.0316893,0.0316893,0.0200063,9.64857e-05,0.0136858,0.0136858,0.000106304,0.000106304,0.0207577,0.0131399,0.000100001,0.000106305,0.000100001,0.000100001,0.00089339,0.00089339,0.0200341,0.000876742,0.0200063,9.64867e-05,0.000134651,0.000134651,0.000106305,0.000106305,0.0200137,0.000129765,0.000102716,0.000113881,0.000107343,0.000106545,0.000135903,0.000135903,1.45149e-07,1.40868e-07,0.000139923,0.000139923,1.45146e-07,1.45146e-07,6.91431e-05,0.00020303,3.32372e-10,1.45478e-07,3.32372e-10,3.32372e-10,6.91984e-05,6.91984e-05,9.02985e-06,7.6065e-05,1.4517e-07,1.41212e-07,9.02971e-06,9.02971e-06,1.45168e-07,1.45168e-07,9.17402e-07,9.4927e-06,3.68429e-07,9.17397e-07,6.83127e-07,2.34308e-07,
0.3,0.35,0.919809155510855,0.951250829523402,0.919809155510855,0.951250829523402,0.989992685861057,1.01000008474107,-1.27436674994948e-06,9.40449688755374e-05,0.0575840866322386,0.0714559283448488,0.0575840866322386,0.0714559283448488,-1.44181724354867e-07,0.000107373579598767,-1.44181724354867e-07,0.000107373579598767,0.987307441669113,1.00822564016809,0.0557304926072082,0.0689220291528662,-4.61305601411627e-10,0.000100000072791715,-1.44638878137345e-07,0.000107373648238663,-3.92959860359382e-10,0.000100000781473746,-3.92959860359382e-10,0.000100000781473746,0.00174506407303996,0.00282185408839877,0.00174506407303996,0.00282185408839877,0.989919693142063,1.0099669547122,0.00170209329966262,0.00275309968232912,0.989992685828313,1.01000008475995,-1.27476067600648e-06,9.40457374554629e-05,3.24361603628709e-05,0.000180915985923261,3.24361603628709e-05,0.000180915985923261,-1.44200684512282e-07,0.000107373612418942,-1.44200684512282e-07,0.000107373612418942,0.989983115772457,1.00999988271312,3.14404785824707e-05,0.000173604897144288,-1.48419827430705e-06,0.000101220268602583,-1.25593512318756e-08,0.000117014073778454,1.61342865333991e-07,0.00010934040348573,-1.80614603237202e-07,0.000107673956009392,0.0314417,0.0314417,0.0200074,9.53194e-05,0.0138719,0.0138719,0.000107518,0.000107518,0.0209182,0.0131916,0.000100001,0.000107519,0.000100002,0.000100002,0.0010768,0.0010768,0.0200473,0.00105101,0.0200074,9.53205e-05,0.00014848,0.00014848,0.000107518,0.000107518,0.0200168,0.000142165,0.000102705,0.000117027,0.00010918,0.000107855,0.000161147,0.000161147,1.7418e-07,1.67104e-07,0.000167738,0.000167738,1.74177e-07,1.74177e-07,8.42238e-05,0.000241983,4.01159e-10,1.74578e-07,4.0116e-10,4.0116e-10,8.43423e-05,8.43423e-05,1.17439e-05,9.24495e-05,1.74209e-07,1.67517e-07,1.17439e-05,1.17439e-05,1.74205e-07,1.74205e-07,1.24452e-06,1.23134e-05,4.39209e-07,1.24452e-06,9.61244e-07,2.83327e-07,
0.35,0.4,0.909115679453581,0.940318697101552,0.909115679453581,0.940318697101552,0.989991521240369,1.01000009693656,-1.27446431002347e-06,9.28926412368308e-05,0.0683066937099355,0.0823589297476141,0.0683066937099355,0.0823589297476141,-1.67376573868875e-07,0.000108549199647061,-1.67376573868875e-07,0.000108549199647061,0.986389817430582,1.00746625165392,0.0656806743326839,0.0789202489792997,-5.30525372631614e-10,0.000100000074635774,-1.67902056018135e-07,0.000108549269239612,-4.61090663134414e-10,0.000100000916980262,-4.61090663134414e-10,0.000100000916980262,0.00249052858362739,0.00375340233029535,0.00249052858362739,0.00375340233029535,0.989879133286806,1.00994171984701,0.00242023248378835,0.00364634482926835,0.989991521196429,1.01000009696157,-1.27492401984113e-06,9.28935379037275e-05,5.72174926697325e-05,0.000221929374144215,5.72174926697325e-05,0.000221929374144215,-1.67401696425334e-07,0.000108549243702137,-1.67401696425334e-07,0.000108549243702137,0.989979382679309,1.00999942296884,5.55209936645572e-05,0.000212364057248785,-1.51787028238904e-06,0.000101160268059231,4.1428939191519e-07,0.00012078006246043,6.19708827884231e-07,0.000111828753809148,-2.12218688632592e-07,0.000108951662917504,0.0312031,0.0312031,0.0200086,9.41672e-05,0.0140523,0.0140523,0.000108717,0.000108717,0.0210765,0.0132396,0.000100001,0.000108718,0.000100002,0.000100002,0.00126288,0.00126288,0.0200626,0.00122612,0.0200086,9.41685e-05,0.000164712,0.000164712,0.000108717,0.000108717,0.0200201,0.000156844,0.000102679,0.000120366,0.00011121,0.000109164,0.000185765,0.000185765,2.03202e-07,1.92674e-07,0.000195493,0.000195493,2.03198e-07,2.03198e-07,9.96946e-05,0.000280341,4.70695e-10,2.03668e-07,4.70697e-10,4.70697e-10,9.99116e-05,9.99116e-05,1.47665e-05,0.000109177,2.03238e-07,1.93156e-07,1.47668e-05,1.47668e-05,2.03234e-07,2.03234e-07,1.63198e-06,1.54412e-05,5.08911e-07,1.63198e-06,1.29903e-06,3.33028e-07,
0.4,0.45,0.898665015283619,0.929637890066716,0.898665015283619,0.929637890066716,0.989990370885292,1.01000010918286,-1.27436689088882e-06,9.17544350459918e-05,0.0787849611153567,0.0930121335482105,0.0787849611153567,0.0930121335482105,-1.9033888441686e-07,0.000109710270729314,-1.9033888441686e-07,0.000109710270729314,0.985352177561085,1.00658451688429,0.0752642422049691,0.0885485256775671,-6.00469544456294e-10,0.000100000076488506,-1.90933399407373e-07,0.000109710341263266,-5.29959500874644e-10,0.00010000105394054,-5.29959500874644e-10,0.00010000105394054,0.0033559635751724,0.00480734197765661,0.0033559635751724,0.00480734197765661,0.989826770213254,1.00990675685486,0.00324850267780706,0.00465031579012718,0.989990370828527,1.01000010921484,-1.27489235591991e-06,9.17554597086521e-05,9.15456841308718e-05,0.000274927248456517,9.15456841308718e-05,0.000274927248456517,-1.90371026274667e-07,0.000109710327654581,-1.90371026274667e-07,0.000109710327654581,0.98997508683598,1.00999861212017,8.87662913402922e-05,0.000262577181523289,-1.55074999221816e-06,0.000101086415222542,1.18605269583658e-06,0.000125114991153722,1.42338195475499e-06,0.00011488691354197,-2.44215981100043e-07,0.000110228507379084,0.0309729,0.0309729,0.0200098,9.30289e-05,0.0142272,0.0142272,0.000109901,0.000109901,0.0212324,0.0132843,0.000100001,0.000109902,0.000100002,0.000100002,0.00145138,0.00145138,0.02008,0.00140182,0.0200098,9.30304e-05,0.000183382,0.000183382,0.000109901,0.000109901,0.0200236,0.000173811,0.000102638,0.000123929,0.000113464,0.000110473,0.000209785,0.000209785,2.3221e-07,2.1759e-07,0.000223187,0.000223187,2.32205e-07,2.32205e-07,0.000115544,0.000318115,5.40972e-10,2.32745e-07,5.40975e-10,5.40975e-10,0.000115902,0.000115902,1.81001e-05,0.000126238,2.32255e-07,2.18141e-07,1.81012e-05,1.81012e-05,2.32251e-07,2.32251e-07,2.08501e-06,1.88762e-05,5.77543e-07,2.08501e-06,1.70172e-06,3.83397e-07,
0.45,0.5,0.888448986735752,0.919199841393493,0.888448986735752,0.919199841393493,0.989989234621052,1.01000012147689,-1.27407926359625e-06,9.06301772070786e-05,0.0890271353667526,0.10342403651902,0.0890271353667526,0.10342403651902,-2.13070916606184e-07,0.000110856972973124,-2.13070916606184e-07,0.000110856972973124,0.984199371001404,1.00558528427029,0.0844942909435942,0.0978202089834178,-6.71129183192634e-10,0.000100000078349871,-2.1373516015626e-07,0.000110857044437362,-5.99557274574417e-10,0.000100001192336587,-5.99557274574417e-10,0.000100001192336587,0.00433664524673689,0.0059786994795566,0.00433664524673689,0.0059786994795566,0.98976127622474,1.00986071464368,0.00418083076478394,0.00575870762300496,0.989989234549836,1.0100001215167,-1.27467044621932e-06,9.06313297571606e-05,0.000136745600627746,0.000341263531733098,0.000136745600627746,0.000341263531733098,-2.13110934054373e-07,0.000110857044402425,-2.13110934054373e-07,0.000110857044402425,0.989970078413852,1.00999732723755,0.000132376872205197,0.000325449919040465,-1.58284866257298e-06,0.000100999061064169,2.42332435129306e-06,0.000130171024251271,2.6929412454628e-06,0.000118667224156182,-2.76593657087588e-07,0.000111504314723863,0.0307509,0.0307509,0.0200109,9.19043e-05,0.014397,0.014397,0.000111071,0.000111071,0.021386,0.013326,0.000100001,0.000111071,0.000100002,0.000100002,0.00164206,0.00164206,0.0200995,0.00157788,0.0200109,9.19061e-05,0.000204518,0.000204518,0.000111071,0.000111071,0.0200273,0.000193074,0.000102582,0.000127748,0.000115975,0.000111781,0.000233232,0.000233232,2.61199e-07,2.41866e-07,0.000250819,0.000250819,2.61195e-07,2.61195e-07,0.00013176,0.000355317,6.11981e-10,2.61806e-07,6.11984e-10,6.11984e-10,0.000132309,0.000132309,2.17471e-05,0.000143621,2.61255e-07,2.42486e-07,2.17494e-05,2.17494e-05,2.6125e-07,2.6125e-07,2.60878e-06,2.26187e-05,6.45111e-07,2.60879e-06,2.17451e-06,4.34419e-07,
